,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
1975,6238,NIMHANS Hospital,12.9388501,77.5941345,Office,"Jayanagar, Bengaluru",2.1046029303589404,2.6990221573400937,14,858
1976,6240,WORKDEN,12.9562633,77.63759509999998,Office,"Jayanagar, Bengaluru",3.382487029057839,2.484267418565122,16,950
1977,6247,St. Joseph's College,12.9623845,77.5964272,Office,"Jayanagar, Bengaluru",3.3748317418473626,3.152232466842793,17,1000
1978,6251,Christ Junior College,12.935380300000002,77.60587579999999,Office,"Jayanagar, Bengaluru",0.8407406231822534,1.664160697499739,16,983
1979,6252,"Aashirwad Ladies Paying Guest,",12.9361757,77.58421990000001,PG,"Jayanagar, Bengaluru",3.16998099473672,3.8124709093799134,20,1173
1980,6253,Tejasvi Gents PG Jayanagar,12.9172561,77.5958863,PG,"Jayanagar, Bengaluru",2.9042741075555263,3.845450358873389,20,1205
1981,6254,Sn Paying guest Accommodation,12.9321619,77.59015459999999,PG,"Jayanagar, Bengaluru",2.5816802432226096,3.337404158283194,17,1039
1982,6255,Sri Raksha Paying Guest House,12.9311448,77.5906152,PG,"Jayanagar, Bengaluru",2.559160034464239,3.3380426519790425,18,1050
1983,6256,Venkata Sai Ram Pg (Pure Veg Food),12.919907,77.59671,PG,"Jayanagar, Bengaluru",2.6262058896706364,3.563355608630048,18,1101
1984,6257,Saptagiri Gents PG.,12.929883199999999,77.5854589,PG,"Jayanagar, Bengaluru",3.1352908544738827,3.9050274749503036,20,1221
1985,6258,Preethi Girls PG,12.9303174,77.58689140000001,PG,"Jayanagar, Bengaluru",2.9728996156045713,3.7434607983906187,20,1202
1986,6259,Sai Manasa PG For Ladies,12.9172671,77.5937125,PG,"Jayanagar, Bengaluru",3.0630544752030713,3.9987606996053735,21,1243
1987,6260,Sneha PG Accommodation,12.926938999999999,77.5901,PG,"Jayanagar, Bengaluru",2.766598128160592,3.6096679955121496,18,1092
1988,6262,Raksha PG For Ladies,12.926034800000002,77.5959885,PG,"Jayanagar, Bengaluru",2.2505037781998265,3.1463314478428757,18,1061
1989,6263,Shree Bhargavi Ladies PG,12.919442,77.5949363,PG,"Jayanagar, Bengaluru",2.7983417829291213,3.7310483444569926,20,1170
1990,6265,KVR - PG For Gents,12.9297615,77.58708659999999,PG,"Jayanagar, Bengaluru",2.9685217082882596,3.7496371291439656,20,1213
1991,6267,Akshaya PG For Gents %2F Men,12.9367999,77.58630649999999,PG,"Jayanagar, Bengaluru",2.9426646402166856,3.576548184947095,19,1162
1992,6268,SAI SWETHA LADIES PG,12.9169341,77.59607170000001,PG,"Jayanagar, Bengaluru",2.918386486028467,3.8604377745650233,20,1198
1993,6270,Sai Nandha Gents P.G Accommodation,12.919248,77.5935088,PG,"Jayanagar, Bengaluru",2.9258097705660493,3.853882226177031,20,1207
1994,6271,Keerthi Ladies Pg,12.932363699999998,77.5920181,PG,"Jayanagar, Bengaluru",2.3795438659631625,3.1433286337114645,16,983
1995,6273,Sri Balaji PG Accomodation,12.928572,77.597053,PG,"Jayanagar, Bengaluru",2.0085732306448882,2.8823441283956526,18,1079
1996,6275,Sri Ram Sri Lakshmi Pg,12.929518199999999,77.5859362,PG,"Jayanagar, Bengaluru",3.0958787192922497,3.8742548651494997,20,1211
1997,6276,PG For Ladies,12.920717800000002,77.5984165,PG,"Jayanagar, Bengaluru",2.4342641017557853,3.3742185666536937,19,1112
1998,6278,Shri Gurunatha Luxury PG for women's,12.9295502,77.58580450000001,PG,"Jayanagar, Bengaluru",3.1086854255244307,3.8857932814868694,20,1216
1999,6279,Sri vinayaka PG,12.9279978,77.59128270000001,PG,"Jayanagar, Bengaluru",2.6024217280323465,3.4390096339049223,18,1087
2000,6281,Gents Pg,12.933858099999998,77.5906339,PG,"Jayanagar, Bengaluru",2.497806561568472,3.219408187963749,17,993
2001,6282,Vinayaka PG,12.9173909,77.596645,PG,"Jayanagar, Bengaluru",2.8395184939990967,3.781894406563769,22,1309
2002,6283,Sri ram pg for gents,12.9290133,77.587082,PG,"Jayanagar, Bengaluru",2.992554629180778,3.7857548017236327,20,1178
2003,6285,S K PG,12.9298129,77.5855454,PG,"Jayanagar, Bengaluru",3.128200131601386,3.8995720114519616,20,1220
2004,6286,Paying Guest Accommodation for Ladies,12.917618,77.593716,PG,"Jayanagar, Bengaluru",3.034993101932826,3.969679758905771,21,1230
2005,6287,Sai ram girls PG,12.917584399999999,77.59445,PG,"Jayanagar, Bengaluru",2.9821451518874906,3.9191011054807956,20,1221
2006,6289,S.R LUXURY BOYS PG,12.9314569,77.59251280000001,PG,"Jayanagar, Bengaluru",2.35149805196614,3.137659897077631,16,970
2007,6291,VINAYAKA PG FOR BOYS,12.930462,77.5982123,PG,"Jayanagar, Bengaluru",1.8041032978383107,2.658393595104902,14,846
2008,6293,Rajeshwari Ladies PG Jayanagar,12.922106800000002,77.59131459999999,PG,"Jayanagar, Bengaluru",2.9142758351993425,3.8149731519962824,20,1176
2009,6295,Classic PG For Gents,12.936069900000001,77.59268349999999,PG,"Jayanagar, Bengaluru",2.2537598340374476,2.9297209998723917,14,867
2010,6296,Akshaya Paying Guest Accommodation,12.930278699999999,77.5852954,PG,"Jayanagar, Bengaluru",3.141728730615351,3.9039887994967826,20,1208
2011,6298,Shree Bhargavi Gents PG,12.9211585,77.59329,PG,"Jayanagar, Bengaluru",2.8055404688713614,3.7230666709445215,20,1176
2012,6299,VVRV PG,12.9389981,77.5820511,PG,"Jayanagar, Bengaluru",3.411179187623695,3.986786692471164,20,1188
2013,6300,Saraswathi Gents PG ( New 1),12.917298599999999,77.5962207,PG,"Jayanagar, Bengaluru",2.8770431562466867,3.8187999693897337,20,1186
2014,6301,My Home Ladies Pg,12.9323591,77.5846991,PG,"Jayanagar, Bengaluru",3.158806355840535,3.8810200394346506,23,1402
2015,6302,Shri sairam vegetarian PG (Brahmins PG),12.9293033,77.58688599999999,PG,"Jayanagar, Bengaluru",3.003532790231004,3.790934560728081,20,1195
2016,6303,Suraksha ladies pg,12.928710699999998,77.5902917,PG,"Jayanagar, Bengaluru",2.673644562157552,3.492479913574036,21,1275
2017,6304,Reddy's PG,12.9203825,77.59658759999999,PG,"Jayanagar, Bengaluru",2.597573060652494,3.532822004410903,18,1091
2018,6305,Sri Sai Pg,12.9181606,77.59360749999999,PG,"Jayanagar, Bengaluru",3.000923687272108,3.9335050484688505,20,1208
2019,6306,Amrutha Ladies Pg,12.9240604,77.58864840000001,PG,"Jayanagar, Bengaluru",3.0483224040790557,3.9157800198019914,20,1216
2020,6307,Venkateswara Gents PG,12.9198365,77.5959385,PG,"Jayanagar, Bengaluru",2.6902256873783537,3.625074105555177,19,1121
2021,6308,Beena PG Accomodation for Gents,12.917696099999999,77.5967712,PG,"Jayanagar, Bengaluru",2.804736626358963,3.746882921317129,22,1317
2022,6309,Mahalakshmi PG,12.9174,77.596947,PG,"Jayanagar, Bengaluru",2.8178441921841646,3.760696930984608,19,1147
2023,6310,Coco Queens PG for girls,12.9182346,77.5934749,PG,"Jayanagar, Bengaluru",3.0055320114669755,3.9374005560276895,20,1229
2024,6313,Nanda PG Jayanagar 26BMain,12.9192707,77.5938266,PG,"Jayanagar, Bengaluru",2.8987353779066356,3.8279560616343433,20,1203
2025,6315,Solo PG for girls jayanagar,12.9421702,77.5817313,PG,"Jayanagar, Bengaluru",3.486577913171489,3.9885040376659813,18,1101
2026,6316,Krishna Gents PG,12.9291179,77.5889083,PG,"Jayanagar, Bengaluru",2.800450537363023,3.6035044866099466,19,1138
2027,6319,SLV Pg For Gents,12.920129800000002,77.59835670000001,PG,"Jayanagar, Bengaluru",2.4874655379929878,3.428575941550739,19,1150
2028,6321,BEST HOMES LADIES PAYING GUEST JAYANAGAR,12.917030300000002,77.5984651,PG,"Jayanagar, Bengaluru",2.7493847320267837,3.6940028314103666,20,1228
2029,6323,Golden arch men PG,12.9298288,77.5918801,PG,"Jayanagar, Bengaluru",2.469924128696349,3.2817655448542546,18,1090
2030,6325,Sri Krishna ladies pg,12.91928,77.595326,PG,"Jayanagar, Bengaluru",2.78091723499903,3.715538401158412,19,1145
2031,6328,Sri Sailakshmi Pg Accommodation,12.932994099999998,77.5875051,PG,"Jayanagar, Bengaluru",2.8473466689760873,3.570855890680495,18,1109
2032,6329,Sai Nanda Laides PG,12.9172406,77.5947008,PG,"Jayanagar, Bengaluru",2.9913636883319614,3.9298535210155614,20,1206
2033,6330,myroomie - Jasmine Girls Pg%2FHostel,12.927334,77.591317,PG,"Jayanagar, Bengaluru",2.6282256120408922,3.474417676634523,19,1140
2034,6333,SR COMPFORT LUXURY AND GENTES PG,12.9283986,77.59256409999999,PG,"Jayanagar, Bengaluru",2.457106286496763,3.2971687925441575,17,1033
2035,6335,Sai Aashraya Ladies PG,12.917865699999998,77.59443900000001,PG,"Jayanagar, Bengaluru",2.960437720461409,3.896588148211046,20,1210
2036,6336,RR Lakshmi Gents Pg Accomodation,12.9270027,77.59465820000001,PG,"Jayanagar, Bengaluru",2.319742622407976,3.1948496779209243,17,1014
2037,6337,Vb stays ladies pg,12.9204199,77.5985518,PG,"Jayanagar, Bengaluru",2.449267122907588,3.390239923318162,19,1136
2038,6338,Shri jyoti ladies pg,12.929858099999999,77.5870063,PG,"Jayanagar, Bengaluru",2.9740245761217827,3.753052104360045,20,1196
2039,6339,SND PG For Men,12.9301716,77.5856753,PG,"Jayanagar, Bengaluru",3.1046268433350366,3.8707676662161274,20,1197
2040,6342,Om sai baba pg for gents,12.9290123,77.5871286,PG,"Jayanagar, Bengaluru",2.9877637741779632,3.7812632120513485,20,1177
2041,6343,Sai Mens PG,12.9208609,77.5949641,PG,"Jayanagar, Bengaluru",2.6885509498946654,3.615468890846082,19,1118
2042,6344,Sri ram pg fot boys,12.9294254,77.5858157,PG,"Jayanagar, Bengaluru",3.1112316403837275,3.890412888273619,20,1216
2043,6345,Sai Srinivasa Pg for ladies,12.92732,77.59012690000002,PG,"Jayanagar, Bengaluru",2.7470970183517496,3.585197240663071,19,1119
2044,6350,Nahid PG,12.9297293,77.591848,PG,"Jayanagar, Bengaluru",2.476795621011643,3.290112502753025,18,1090
2045,6351,PINK Ladies PG,12.9171291,77.5941822,PG,"Jayanagar, Bengaluru",3.038833174873238,3.9762339615017193,21,1237
2046,6352,Vigneswara gents PG,12.9196302,77.59448370000001,PG,"Jayanagar, Bengaluru",2.819378234257255,3.7496826636592853,19,1166
2047,6353,COZY INN FOR MEN,12.9170726,77.595778,PG,"Jayanagar, Bengaluru",2.927379515948123,3.868657867802149,20,1213
2048,6354,Sri lakshmi ladies pg,12.9207717,77.5983272,PG,"Jayanagar, Bengaluru",2.4363203861637177,3.3758965008671273,19,1114
2049,6355,Akshaya home nest pg for ladies.,12.9226474,77.5978869,PG,"Jayanagar, Bengaluru",2.32085124160001,3.2523305718093716,18,1062
2050,6358,SRI Lakshmi narasimha Pg for gents,12.9186023,77.5968019,PG,"Jayanagar, Bengaluru",2.7262867854259465,3.6668976414028718,22,1341
2051,6359,Impana pg for ladies,12.932680900000001,77.5866522,PG,"Jayanagar, Bengaluru",2.944138822198444,3.6696230202835407,19,1118
2052,6360,SLN PG for Ladies,12.9172641,77.59476550000001,PG,"Jayanagar, Bengaluru",2.984683208779705,3.923282489804168,20,1206
2053,6361,Sri sai baba pg for gents,12.9290006,77.58712790000001,PG,"Jayanagar, Bengaluru",2.988222087711565,3.7819016719765792,20,1177
2054,6362,Sujja's PG,12.934444599999999,77.59280179999999,PG,"Jayanagar, Bengaluru",2.2563116901084217,2.9765094135736256,15,904
2055,6364,Sri Anjaneya ladies pg,12.9203985,77.59364479999999,PG,"Jayanagar, Bengaluru",2.8299904538811975,3.75332476338468,19,1158
2056,6365,Sri Vaishnavi Pg Accommodation,12.929977000000001,77.59261109999998,PG,"Jayanagar, Bengaluru",2.389632630779549,3.2043666598885236,17,1007
2057,6366,Dhanapal Memorials Mens PG,12.932783500000001,77.5904804,PG,"Jayanagar, Bengaluru",2.533524819564318,3.278230107198806,18,1057
2058,6369,Sharada PG (Boys),12.933005099999999,77.5844364,PG,"Jayanagar, Bengaluru",3.176119246543506,3.884870977724617,21,1242
2059,6370,SK pg,12.9266804,77.58790649999999,PG,"Jayanagar, Bengaluru",2.9965288681887445,3.828640481540347,19,1167
2060,6372,Ajay J Pg,12.9336706,77.5881059,PG,"Jayanagar, Bengaluru",2.7720723259575237,3.484384989368511,18,1081
2061,6373,Nandini Pg,12.9307506,77.5984555,PG,"Jayanagar, Bengaluru",1.767180563497087,2.6185751928797045,14,832
2062,6374,Pg Venakata Sairam,12.920980300000002,77.5950762,PG,"Jayanagar, Bengaluru",2.670645263933852,3.597487996139297,19,1116
2063,6378,Padmavathi Paying Guest,12.9163088,77.5965814,PG,"Jayanagar, Bengaluru",2.9371036797863916,3.880668530361787,20,1203
2064,6380,Sri Annapurneshwari ladies paying guest,12.9346309,77.58930720000001,PG,"Jayanagar, Bengaluru",2.630365199153256,3.3269548795193717,17,1011
2065,6381,Shareliv,12.9177009,77.596645,PG,"Jayanagar, Bengaluru",2.8131688464932068,3.7550764796848135,19,1161
2066,6382,Glory Homes Paying Guest for Men,12.9207356,77.5933026,PG,"Jayanagar, Bengaluru",2.8342044937866295,3.7541898757179446,19,1165
2067,6383,Venkatesh PG,12.928252,77.5964304,PG,"Jayanagar, Bengaluru",2.0848555180896526,2.957813617959978,16,966
2068,6385,Shree bhargavi gents pg,12.9206442,77.5949844,PG,"Jayanagar, Bengaluru",2.7030402984178803,3.63104812796988,19,1123
2069,6386,SA PG,12.928439599999999,77.5951593,PG,"Jayanagar, Bengaluru",2.1986383868850004,3.058452792986091,16,977
2070,6388,Surikha PG,12.9298067,77.58744,PG,"Jayanagar, Bengaluru",2.9302937999440672,3.7127818758697915,20,1184
2071,6390,Shree Varasiddhi Ultra Luxurious Ladies PG,12.919604199999998,77.59297600000001,PG,"Jayanagar, Bengaluru",2.9425854904463935,3.866876868374681,20,1195
2072,6391,ANU P. G (GIRLS HOSTEL),12.9294208,77.5868728,PG,"Jayanagar, Bengaluru",3.001220781341014,3.7866482346012007,20,1187
2073,6393,S.L.V Boy's P.G,12.9191728,77.5941854,PG,"Jayanagar, Bengaluru",2.8777920337906866,3.808758964219934,20,1189
2074,6395,Sanjay Gandhi PG,12.932846000000001,77.5926915,PG,"Jayanagar, Bengaluru",2.297013252623797,3.0548670757124987,16,938
2075,6397,Vaishanvi pg for boys new building,12.9305035,77.5926665,PG,"Jayanagar, Bengaluru",2.3654922636571984,3.1711678562843284,17,993
2076,6398,PG Hostel IGICH,12.9367602,77.59237590000001,PG,"Jayanagar, Bengaluru",2.2849683589706116,2.9398730671877153,15,896
2077,6401,SR COMPART GENT'S PG,12.929097800000001,77.5917453,PG,"Jayanagar, Bengaluru",2.5109503890019855,3.334017048090164,18,1072
2078,6405,Shyamala Krishna Residency PG For Ladies,12.929007,77.5889938,PG,"Jayanagar, Bengaluru",2.7955329101343005,3.6009225801939992,19,1136
2079,6407,ECO HOUSE HOSPITALITY JAYANAGAR,12.929827900000001,77.5870974,PG,"Jayanagar, Bengaluru",2.9654071807530613,3.7454812112972267,20,1193
2080,6408,Krishna Gujarati Pg,12.939782300000001,77.5869359,PG,"Jayanagar, Bengaluru",2.89127257081111,3.450484470406549,19,1168
2081,6410,"%23232%2F35,Sri lakshmi vinyaka ladies pg,",12.9327235,77.5927578,PG,"Jayanagar, Bengaluru",2.292743980546736,3.0538164873341,16,941
2082,6413,Hananya Pg For Men,12.9170047,77.5965173,PG,"Jayanagar, Bengaluru",2.881384871331487,3.8240799452697827,20,1184
2083,6415,Hi Fi Pg,12.9359872,77.5926165,PG,"Jayanagar, Bengaluru",2.2614419959927576,2.9393977175132076,14,869
2084,6417,Reddy P G for men,12.9169631,77.5966407,PG,"Jayanagar, Bengaluru",2.8764583098103453,3.819393755849392,20,1206
2085,6418,Nursing Mens Pg,12.9337683,77.5905967,PG,"Jayanagar, Bengaluru",2.503202434262971,3.226666475811864,17,1001
2086,6419,Pench Ladies PG,12.928112800000001,77.59037559999999,PG,"Jayanagar, Bengaluru",2.6887591663791026,3.517260048174686,18,1107
2087,6420,Hari pg,12.931085699999999,77.5857001,PG,"Jayanagar, Bengaluru",3.078804664025662,3.8292851872548015,22,1348
2088,6421,Aashirwad Building,12.9374526,77.5862193,PG,"Jayanagar, Bengaluru",2.952523837025805,3.570455762832952,19,1164
2089,6424,Canara enclave,12.931085699999999,77.5857001,PG,"Jayanagar, Bengaluru",3.078804664025662,3.8292851872548015,22,1348
2090,6425,Usha pg,12.9447096,77.5895403,PG,"Jayanagar, Bengaluru",2.7310560163044593,3.1387758027318213,17,1032
2091,6426,Athithi pg for gents,12.915116000000001,77.605572,PG,"Jayanagar, Bengaluru",2.5765462791118283,3.494751684629816,23,1361
2092,6430,Karnataka Paying Guest for MenS,12.9242157,77.5935522,PG,"Jayanagar, Bengaluru",2.5821309131035792,3.4788090841542214,18,1101
2093,6435,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"Jayanagar, Bengaluru",2.755140833256735,3.696076964451597,21,1233
2094,6441,Vaishnavi Gents P G,12.916234,77.5981355,PG,"Jayanagar, Bengaluru",2.8420199235799988,3.7867118934223973,21,1260
2095,6444,LOTUS FIRST CHOICE PG,12.9408963,77.5820219,PG,"Jayanagar, Bengaluru",3.4346932375153902,3.9665160876673182,19,1127
2096,6446,MENS P.G,12.922764,77.5938023,PG,"Jayanagar, Bengaluru",2.65241606162579,3.562231629554201,19,1112
2097,6448,Sri Sai Comforts,12.929347,77.58685890000001,PG,"Jayanagar, Bengaluru",3.004973440861108,3.7915099513233974,20,1193
2098,6449,My Home pg for ladies,12.9253106,77.615337,PG,"Jayanagar, Bengaluru",1.3129047295570713,2.096450614044464,14,854
2099,6455,Wake Up Ladies PG,12.9153345,77.6154689,PG,"Jayanagar, Bengaluru",2.4161662419557115,3.1945161485856963,19,1164
2100,6456,Zolo Destiny PG,12.92539,77.6117789,PG,"Jayanagar, Bengaluru",1.301012246579469,2.1842790135734313,15,884
2101,6459,UG%2FPG-Correspondence %2F Distance Education,12.9328093,77.5846372,PG,"Jayanagar, Bengaluru",3.1576920529530064,3.8710931341801915,21,1254
2102,6460,SLV PG for Boys,12.9201271,77.60567009999998,PG,"Jayanagar, Bengaluru",2.0548142150065516,2.987598235296853,21,1280
2103,6463,SN Ladies PG,12.942392,77.60659,PG,"Jayanagar, Bengaluru",0.9575796013099914,1.3008870904495278,8,457
2104,6464,CmLuxury Gents PG,12.9108795,77.62884179999999,PG,"Jayanagar, Bengaluru",3.3465300573046735,3.8404803723319794,18,1080
2105,6466,Stanza Living Frankfurt House,12.9345097,77.6089814,PG,"Jayanagar, Bengaluru",0.5573451341401785,1.4681328855813154,14,843
2106,6474,All india womens conference,12.928446899999999,77.5896628,PG,"Jayanagar, Bengaluru",2.7477353433644587,3.5663271972973907,18,1108
2107,6475,Girls PG,12.9137588,77.6311671,PG,"Jayanagar, Bengaluru",3.2167496085280387,3.623348352367728,21,1286
2108,6478,Jayanagar 4th 'T' Block,12.9246407,77.595439,PG,"Jayanagar, Bengaluru",2.3864268526782775,3.291471278928607,18,1066
2109,6485,"Cashfree Payments - Payment Gateway, eNACH %26 API Banking for India",12.9274479,77.6327507,PG,"Jayanagar, Bengaluru",2.343798324101565,2.395666169352798,12,698
2110,6506,Commondoor,12.9431909,77.58498,Apartment,"J.P. Nagar, Bengaluru",3.162761940154259,3.6326151586310695,19,1120
2111,6763,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"J.P. Nagar, Bengaluru",1.5187836555801895,2.271662809462151,17,994
2112,6781,SNN Builders,12.9339135,77.5833167,Apartment,"J.P. Nagar, Bengaluru",3.284323035631953,3.9708669761881192,21,1288
2113,6784,House for rent,12.9261028,77.60615729999999,Apartment,"J.P. Nagar, Bengaluru",1.4449081885803066,2.3892579224583352,18,1090
2114,6793,Mahaveer Group,12.966572,77.599559,Apartment,"J.P. Nagar, Bengaluru",3.619367503738328,3.2493639548312454,16,974
2115,6796,CommonFloor,12.9595794,77.6383585,Apartment,"J.P. Nagar, Bengaluru",3.6875984893314886,2.7694202787857063,16,989
2116,6798,Vaishnavi Group,12.9722539,77.5979478,Apartment,"J.P. Nagar, Bengaluru",4.267780686526295,3.8585272380243407,21,1263
2117,6846,Bounce - New Office,12.915678199999999,77.5989052,Office,"J.P. Nagar, Bengaluru",2.845322821084149,3.789765062900499,21,1242
2118,6890,VFS Global Bengaluru,12.9144375,77.5995625,Office,"J.P. Nagar, Bengaluru",2.9238099384479934,3.866555174234694,23,1384
2119,6896,Practo Technologies Pvt. Ltd.,12.9153534,77.5994343,Office,"J.P. Nagar, Bengaluru",2.8444011448550084,3.7881710683627143,21,1249
2120,6986,Gopalan Innovation Mall,12.914403199999999,77.5995815,Office,"J.P. Nagar, Bengaluru",2.9260207376445373,3.8686973818429684,23,1384
2121,7003,Commercial Office Bangalore,12.9327602,77.6356056,Office,"J.P. Nagar, Bengaluru",2.4454251836004923,2.2309519318729563,13,752
2122,7020,Furnished Office,12.936195,77.62727209999998,Office,"J.P. Nagar, Bengaluru",1.499463204451476,1.2812468263600798,7,441
2123,7023,Workflo By OYO,12.933006800000001,77.6111375,Office,"J.P. Nagar, Bengaluru",0.5079462449318795,1.4511014573950325,14,820
2124,7028,Life Insurance Corporation Of India,12.9171989,77.62867209999999,Office,"J.P. Nagar, Bengaluru",2.748454971463074,3.168614550184965,18,1103
2125,7030,Concorde Group (Marketing Office),12.974651,77.603021,Office,"J.P. Nagar, Bengaluru",4.339388468335264,3.807061037255662,18,1067
2126,7033,"Medical Superintendent's Office, NIMHANS",12.9397528,77.5941316,Office,"J.P. Nagar, Bengaluru",2.117211427877471,2.6801935490979014,14,818
2127,7035,Bookmyshow,12.9747474,77.6038405,Office,"J.P. Nagar, Bengaluru",4.327494566057901,3.7785220118429614,18,1092
2128,7053,Vaishnavi Gents P G,12.916234,77.5981355,PG,"J.P. Nagar, Bengaluru",2.8420199235799988,3.7867118934223973,21,1260
2129,7096,Sri Sai Ram P.G For Ladies,12.9161506,77.5981222,PG,"J.P. Nagar, Bengaluru",2.850391153817047,3.7950914099140935,21,1262
2130,7152,Hananya Pg For Men,12.9170047,77.5965173,PG,"J.P. Nagar, Bengaluru",2.881384871331487,3.8240799452697827,20,1184
2131,7159,Padmavathi Paying Guest,12.9163088,77.5965814,PG,"J.P. Nagar, Bengaluru",2.9371036797863916,3.880668530361787,20,1203
2132,7177,SHRUTHI PG FOR MEN,12.910961,77.6074284,PG,"J.P. Nagar, Bengaluru",2.965561652482019,3.855194964475539,24,1449
2133,7202,Karnataka Paying Guest for MenS,12.9242157,77.5935522,PG,"J.P. Nagar, Bengaluru",2.5821309131035792,3.4788090841542214,18,1101
2134,7205,Girls pg,12.9178984,77.6053328,PG,"J.P. Nagar, Bengaluru",2.2967970293742974,3.225051084406713,22,1317
2135,7218,New Delux PG (Girls),12.913363499999999,77.6061729,PG,"J.P. Nagar, Bengaluru",2.7416755814009424,3.649803759478415,23,1363
2136,7219,S.L.V Gents Pg,12.9150069,77.60022059999999,PG,"J.P. Nagar, Bengaluru",2.8329450332049744,3.775139592988666,20,1214
2137,7223,SRI SAI SRINIVAS DELUXE PG FOR GENTS,12.9165447,77.6013429,PG,"J.P. Nagar, Bengaluru",2.623961675448326,3.565780181437501,22,1309
2138,7225,PG For Boys,12.9168341,77.60372679999999,PG,"J.P. Nagar, Bengaluru",2.4755270710311823,3.4097449403138533,21,1253
2139,7227,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"J.P. Nagar, Bengaluru",2.755140833256735,3.696076964451597,21,1233
2140,7233,Sharada PG (Boys),12.933005099999999,77.5844364,PG,"J.P. Nagar, Bengaluru",3.176119246543506,3.884870977724617,21,1242
2141,7234,My Home pg for ladies,12.9253106,77.615337,PG,"J.P. Nagar, Bengaluru",1.3129047295570713,2.096450614044464,14,854
2142,7235,Gents Pg,12.933858099999998,77.5906339,PG,"J.P. Nagar, Bengaluru",2.497806561568472,3.219408187963749,17,993
2143,7241,Sri Shiva Sai Balaji PG For Ladies And Gents,12.9249967,77.6145472,PG,"J.P. Nagar, Bengaluru",1.3371490157058519,2.146294241815475,15,898
2144,7244,Preethi Girls PG,12.9303174,77.58689140000001,PG,"J.P. Nagar, Bengaluru",2.9728996156045713,3.7434607983906187,20,1202
2145,7254,Ganapa's Boys PG,12.9344464,77.62924740000001,PG,"J.P. Nagar, Bengaluru",1.7339764659404127,1.5704358604632633,9,530
2146,7257,Sri venkataramana pg for ladies,12.9412557,77.6177933,PG,"J.P. Nagar, Bengaluru",0.6687150809960918,0.30491835685666563,3,153
2147,7258,Adler stays,12.9601537,77.6012142,PG,"J.P. Nagar, Bengaluru",2.898881362129305,2.6014297889459033,14,861
2148,7272,Niveditha PG for Ladies,12.974371000000001,77.6267547,PG,"J.P. Nagar, Bengaluru",4.4007701424589385,3.5032437333756024,18,1103
2149,7273,Gopalan Innovation Mall,12.914403199999999,77.5995815,PG,"J.P. Nagar, Bengaluru",2.9260207376445373,3.8686973818429684,23,1384
2150,7365,Swikruti,12.913616099999999,77.6327795,Apartments,"Junnasandra, Bengaluru",3.3363048947554015,3.7075490404376814,21,1261
2151,7388,Sharavati Residential Apartments,12.908602400000001,77.6220855,Apartments,"Junnasandra, Bengaluru",3.2905157806788226,3.9455065620850345,23,1354
2152,7406,Serenity Apartment,12.927532300000001,77.6348101,Apartments,"Junnasandra, Bengaluru",2.5409933341115334,2.538599399896127,13,809
2153,7415,Advaitha Aksha - Premium Ready Homes at Koramangala,12.9263855,77.6406309,Apartments,"Junnasandra, Bengaluru",3.171439417976144,3.0910018479745967,16,935
2154,7420,New Flats,12.919263800000001,77.6354356,Apartments,"Junnasandra, Bengaluru",3.09050650150299,3.2989990252429724,18,1081
2155,7423,APARTMENTS,12.9182446,77.63571429999999,Apartments,"Junnasandra, Bengaluru",3.1867342037573447,3.410176736033771,18,1076
2156,7438,Apartment,12.9166918,77.63741759999999,Apartments,"Junnasandra, Bengaluru",3.439318667503592,3.656210953615891,18,1067
2157,7451,DNR SPRING LEAF,12.931714300000001,77.6352161,Apartments,"Junnasandra, Bengaluru",2.4293671934544543,2.263697011566469,12,736
2158,7459,Apartment-1 BHK,12.9235963,77.6162818,Apartments,"Junnasandra, Bengaluru",1.5187836555801895,2.271662809462151,17,994
2159,7460,Hudson StayAbode,12.964784,77.6446329,Apartments,"Junnasandra, Bengaluru",4.579737043767151,3.662068220829423,19,1124
2160,7466,KR Apartments,12.9556386,77.61304129999999,Apartments,"Junnasandra, Bengaluru",2.075783239941778,1.4315162390357627,9,561
2161,7475,Apartment,12.9639061,77.6137837,Apartments,"Junnasandra, Bengaluru",2.9948012815281557,2.28106004161771,11,642
2162,7476,D'Habitat Serviced Apartments in Bangalore Koramangala,12.940108500000001,77.62469820000001,Apartments,"Junnasandra, Bengaluru",1.2668559576954859,0.79445003596736,5,323
2163,7495,samyuktha building,12.921327400000001,77.6464812,Apartments,"Junnasandra, Bengaluru",3.979351888265808,3.937930129089692,20,1178
2164,7499,Homz N Space,12.9151033,77.6364291,Apartments,"Junnasandra, Bengaluru",3.4802366931158955,3.747048938074373,20,1192
2165,7525,Olive Service Apartments Koramangala,12.9280031,77.62851459999999,Apartments,"Junnasandra, Bengaluru",1.912462592303224,2.0758091138624684,10,623
2166,7532,Ranka Park Apartments,12.963515800000001,77.5955696,Apartments,"Junnasandra, Bengaluru",3.5309826196254397,3.3048776297949414,20,1182
