,Place_name,Latitude,Longitude,Category,Region
28683,Sri Venkateswara deluxe PG For Ladies,12.9921571,77.7169415,pg,ITPL_mainroad
28684,Stanza Living Canterbury House,12.958268400000001,77.70978840000001,pg,ITPL_mainroad
28686,SRI Siddhi Vinayaka PG Gents.,12.983026800000001,77.7479457,pg,ITPL_mainroad
28688,ARACHANA PG FOR LADIES,12.983218699999998,77.74745390000001,pg,ITPL_mainroad
28689,Karuna Shree Luxury Pg For Men,12.9908752,77.7175726,pg,ITPL_mainroad
28691,ITPL Gents PG,12.9846092,77.7323233,pg,ITPL_mainroad
28692,LADIES P.G DIKSHA COMFORTS,12.9854948,77.7372917,pg,ITPL_mainroad
28699,SHREE SAI BALAJI PG for LADIES,12.99355,77.7214948,pg,ITPL_mainroad
28700,SVB SUITES PG FOR LADIES IN ITPL BANGALORE,12.9833339,77.73299509999998,pg,ITPL_mainroad
28701,Shree Sai Pg For Gents,12.9902135,77.7182119,pg,ITPL_mainroad
28705,Nirbhaya Ladies PG (TCS %2F HopeFarm Signal %2F Whitefield %2F ITPL %2F GR Tech Park %2F MU Sigma),12.9840713,77.74866899999999,pg,ITPL_mainroad
28706,ANNAPURNA GENTS PG,12.9921329,77.7205427,pg,ITPL_mainroad
28707,Sree Vengamamba PG for Ladies,12.9921571,77.7169415,pg,ITPL_mainroad
28709,Siva ladies pg ITPL,12.983188499999999,77.7327668,pg,ITPL_mainroad
28711,Svk Gents pg,12.9846106,77.73241159999999,pg,ITPL_mainroad
28714,Sri satyadeva Luxury PG for Ladies,12.9815969,77.74799909999999,pg,ITPL_mainroad
28715,Sri Lakshmi luxury pg for gents,12.9915856,77.71743790000001,pg,ITPL_mainroad
28717,Aratt Pg,12.9905414,77.72275090000001,pg,ITPL_mainroad
28719,Sree Durga Men's PG,12.9793821,77.7505948,pg,ITPL_mainroad
28720,Seven hills pg for gents,12.9921204,77.7159999,pg,ITPL_mainroad
28722,Prakash Pg,12.983167300000002,77.75265379999999,pg,ITPL_mainroad
28723,Mathrushree Lakeside PG For Gents,12.9921571,77.7169415,pg,ITPL_mainroad
28733,Brundavan paying guest for Ladies,12.9845925,77.7329048,pg,ITPL_mainroad
28734,Stayinn Comfort's PG Home,12.992365199999998,77.69682790000002,pg,ITPL_mainroad
28736,Crescent paying guest pg,12.992098,77.720646,pg,ITPL_mainroad
28739,Happy homes deluxe pg for ladies (BE A GUEST ID : 8),12.994429499999999,77.71739659999999,pg,ITPL_mainroad
28743,Amaravati Gents PG,12.9660024,77.71771030000001,pg,ITPL_mainroad
28747,AYYAPPA PG For gents kundalahali ITPL Main Road,12.9539974,77.6309395,pg,ITPL_mainroad
28749,Sree Sai Balaji gents PG (S2B),12.9960727,77.6944557,pg,ITPL_mainroad
28752,MALABAR GENTS PG,12.9798516,77.75085870000001,pg,ITPL_mainroad
28756,VASANTHA PG for GENTS,12.9910132,77.69952049999999,pg,ITPL_mainroad
28760,Chananya PG,12.9915387,77.71734520000001,pg,ITPL_mainroad
28766,Balaji PG for Ladies ITPL,12.9624519,77.7163006,pg,ITPL_mainroad
28769,Stay Hut Pg,12.9921023,77.69121899999999,pg,ITPL_mainroad
28770,SRI RAMA LUXURY PG FOR GENTS,12.970837199999998,77.7111546,pg,ITPL_mainroad
28773,PAYING GUEST FOR MENS Bengaluru,12.990136900000001,77.717371,pg,ITPL_mainroad
28776,Karunasree Luxyry P. G,12.990899699999998,77.7175886,pg,ITPL_mainroad
28777,Shiva Balaji Ladies Pg,12.9705738,77.7140849,pg,ITPL_mainroad
28778,Om sai ram pg for gents,12.9684308,77.7182721,pg,ITPL_mainroad
28780,Sai Shree PG for Gents,12.992671099999999,77.7015849,pg,ITPL_mainroad
28787,Raghavendra Yeti Pg For Gents,12.9831618,77.7487132,pg,ITPL_mainroad
28788,Sri Narayana Swamy PG for Gents,12.9624171,77.7175857,pg,ITPL_mainroad
28790,Sri Ram pg for gents,12.9706045,77.7120767,pg,ITPL_mainroad
28796,BRUNDAVAN PG FOR GENTS,12.9600433,77.7156159,pg,ITPL_mainroad
28800,Sri Sai Ram Ladies Pg,12.9626879,77.7169562,pg,ITPL_mainroad
28802,New Lotus PG for Ladies,12.9574203,77.7167152,pg,ITPL_mainroad
28803,Megan pg for ladies,12.967586500000001,77.7141065,pg,ITPL_mainroad
28806,Lakshmi narashima PG for ladies,12.967344800000001,77.7161304,pg,ITPL_mainroad
28821,SLSS Ladies Pg,12.9705738,77.7140849,pg,ITPL_mainroad
28824,LAKSHMI DEVI PG FOR GENTS,12.990019,77.69783120000001,pg,ITPL_mainroad
28832,Sri Vishnu PG for Gents,12.971214199999999,77.7523949,pg,ITPL_mainroad
28833,P.S.R Gents PG,12.9789482,77.7130982,pg,ITPL_mainroad
28836,Aratt PG,12.980229199999998,77.71017459999999,pg,ITPL_mainroad
28838,Radha Krishna PG Accommodation For Ladies,12.962263900000002,77.7161784,pg,ITPL_mainroad
28843,Manu Ladies PG,12.970583999999999,77.7135156,pg,ITPL_mainroad
28845,Sree dhanu sai pg for Ladies,12.9583524,77.7146733,pg,ITPL_mainroad
28846,Mothers Home Ladies PG,12.9828677,77.7671912,pg,ITPL_mainroad
28851,Gents PG,12.956823199999999,77.73937629999999,pg,ITPL_mainroad
28855,Laxmi Venkateshwara Ladies PG,12.9626392,77.716375,pg,ITPL_mainroad
28858,Om Siddhi Gruha Apartment,12.9645137,77.70814720000001,appartments,hanuman_reddy_layout
28859,Teju Nivas Apartment,12.963874,77.7076679,appartments,hanuman_reddy_layout
28860,Abhigruha apartment,12.9677677,77.70527840000001,appartments,hanuman_reddy_layout
28861,Sowparnika Bluela Apartment,12.9648326,77.7075735,appartments,hanuman_reddy_layout
28862,Sai Srinivasam,12.9654595,77.709177,appartments,hanuman_reddy_layout
28863,Maruthi Nilaya Apartment,12.9644189,77.7071755,appartments,hanuman_reddy_layout
28864,Srinidhi Royal Apartments,12.965795,77.70919599999999,appartments,hanuman_reddy_layout
28865,Neha nests,12.9643811,77.7079192,appartments,hanuman_reddy_layout
28866,Sadhana Enclave,12.9652099,77.7092463,appartments,hanuman_reddy_layout
28867,Saranya Brundavan,12.9639165,77.70732679999999,appartments,hanuman_reddy_layout
28868,Vinayaka Residency,12.966594,77.70373359999999,appartments,hanuman_reddy_layout
28870,Vaishnavi Vihar,12.9648643,77.7080669,appartments,hanuman_reddy_layout
28871,Ravibabu Building,12.967270599999999,77.7041771,appartments,hanuman_reddy_layout
28872,Adi Lakshmi Homes,12.9632302,77.7069848,appartments,hanuman_reddy_layout
28873,Anand Nilaya Apartments,12.9640572,77.7073397,appartments,hanuman_reddy_layout
28874,Ssb Nilyam,12.963123399999999,77.7058189,appartments,hanuman_reddy_layout
28875,L N C Residency,12.9672226,77.7045191,appartments,hanuman_reddy_layout
28876,Blue Bell Homes,12.967612800000001,77.7042125,appartments,hanuman_reddy_layout
28877,Sai kamala Nest,12.963138800000001,77.7058379,appartments,hanuman_reddy_layout
28878,Senthil Smr Galaxy,12.968634199999999,77.70547979999999,appartments,hanuman_reddy_layout
28879,Amazing Grace,12.967330800000001,77.7045463,appartments,hanuman_reddy_layout
28880,TAMARIND ELEGANCE,12.963085000000001,77.7081598,appartments,hanuman_reddy_layout
28881,Varshith Nilayam,12.966693800000002,77.70421230000001,appartments,hanuman_reddy_layout
28882,Ashirvad Nilaya,12.9629242,77.7111803,appartments,hanuman_reddy_layout
28883,Ekadantha residency,12.9646705,77.7084775,appartments,hanuman_reddy_layout
28884,Sri Venkata Sai Sadan,12.9633209,77.70787109999999,appartments,hanuman_reddy_layout
28885,Leelam Nivas,12.962762099999999,77.7094793,appartments,hanuman_reddy_layout
28886,Nakshatra apartments,12.9647474,77.70877940000001,appartments,hanuman_reddy_layout
28887,UG Residency,12.964147,77.7086869,appartments,hanuman_reddy_layout
28888,Lohit residency,12.964693400000002,77.7097391,appartments,hanuman_reddy_layout
28891,Sri Lakshmi Narayna Nilaya,12.9644388,77.70753979999999,appartments,hanuman_reddy_layout
28893,Sri Vari,12.9649014,77.708635,appartments,hanuman_reddy_layout
28894,Silverstone Apartments,12.968113699999998,77.7051947,appartments,hanuman_reddy_layout
28895,Sri Sai Krishna Vihar,12.963579699999999,77.70938129999999,appartments,hanuman_reddy_layout
28897,Karthik Apartment,12.9677348,77.7026762,appartments,hanuman_reddy_layout
28899,Miriam Residency.,12.9669852,77.7039581,appartments,hanuman_reddy_layout
28900,The Lotus Krishna Apartment,12.963270699999999,77.71069859999999,appartments,hanuman_reddy_layout
28902,"23, GSR Apartment",12.965398800000001,77.7088855,appartments,hanuman_reddy_layout
28903,Bhavani Residancy,12.9591785,77.7098792,appartments,hanuman_reddy_layout
28904,Sugnana,12.969690400000001,77.704549,appartments,hanuman_reddy_layout
28907,Rohan Mihira,12.9637028,77.7082116,appartments,hanuman_reddy_layout
28908,No 34 Building,12.9648519,77.7084083,appartments,hanuman_reddy_layout
28910,Kash Homes,12.9629731,77.70585729999999,appartments,hanuman_reddy_layout
28911,Creative royal apartment,12.965405699999998,77.7087551,appartments,hanuman_reddy_layout
28912,Pearl Nest - Vivek,12.966130300000001,77.70856409999999,appartments,hanuman_reddy_layout
28914,Pavani Priya Apartments,12.962857199999998,77.7061741,appartments,hanuman_reddy_layout
28915,AR Paradise apartments,12.9650636,77.71342750000001,appartments,hanuman_reddy_layout
28916,Pearl Nest Block 3,12.966194400000001,77.7083746,appartments,hanuman_reddy_layout
28917,Cornerstone,12.969253300000002,77.7054218,appartments,hanuman_reddy_layout
28918,SR HOMES,12.9649669,77.7084007,appartments,hanuman_reddy_layout
28920,Gowri Residency,12.964245300000002,77.7072728,appartments,hanuman_reddy_layout
28922,Raycon Lotus Apartment,12.9642873,77.7118888,appartments,hanuman_reddy_layout
28924,Ram Sai Marvel Apartment,12.960842300000001,77.7110194,appartments,hanuman_reddy_layout
28925,CMRS Siddhartha Enclave,12.9627357,77.7081651,appartments,hanuman_reddy_layout
28926,ARKR PRIDE,12.969892100000001,77.70517790000001,appartments,hanuman_reddy_layout
28927,Sai sarovar apartments,12.9618921,77.7130934,appartments,hanuman_reddy_layout
28928,Prabhat Residency,12.9659132,77.70864509999998,appartments,hanuman_reddy_layout
28929,Manushri Homes,12.9605949,77.7133892,appartments,hanuman_reddy_layout
28930,Bhuvana Grandeur Apartment,12.9634007,77.7116011,appartments,hanuman_reddy_layout
28931,SVR Elan Apartments,12.9586896,77.7133755,appartments,hanuman_reddy_layout
28935,AKSHAYA TEMPLE TREE,12.959949900000002,77.7113199,appartments,hanuman_reddy_layout
28936,Lakshmaiha Reddy Apartment,12.920452300000001,77.73510040000001,appartments,hanuman_reddy_layout
28937,SMR Galaxy,12.9663329,77.70829570000001,appartments,hanuman_reddy_layout
28940,Pavan Heights,12.9615688,77.71336529999999,appartments,hanuman_reddy_layout
28942,GSR Nest,12.9630127,77.706439,appartments,hanuman_reddy_layout
28943,DIVYASHREE,12.960064599999999,77.7107027,appartments,hanuman_reddy_layout
28944,Shri Maruti-Mauli Krupa,12.9609144,77.70974720000001,appartments,hanuman_reddy_layout
28946,The Nest,12.962935400000001,77.7122996,appartments,hanuman_reddy_layout
28948,Heritage IX,12.96412,77.708005,appartments,hanuman_reddy_layout
28952,Ravi Bava's Apartment,12.9609781,77.71301209999999,appartments,hanuman_reddy_layout
28953,Gokulam Apartments,12.9643742,77.709082,appartments,hanuman_reddy_layout
28956,998%2FA AVK rajan,12.9618632,77.71025159999999,appartments,hanuman_reddy_layout
28960,Aarna Saptagiri Towers,12.9634024,77.71292509999999,appartments,hanuman_reddy_layout
28961,Shree Surya Residency,12.9636037,77.7094507,appartments,hanuman_reddy_layout
28962,SSV Flora Apartment,12.9634227,77.7117685,appartments,hanuman_reddy_layout
28963,Srivatsa Apartments,12.956389900000001,77.65953509999999,appartments,hanuman_reddy_layout
28964,Sai Brindavana Apartments,12.9853004,77.6757729,appartments,hanuman_reddy_layout
28965,Lakshmi Priya Apartment,12.962935400000001,77.7122996,appartments,hanuman_reddy_layout
28966,Deepthi Residency,12.962722,77.7089577,appartments,hanuman_reddy_layout
28967,Vasantha somas flora apartment,12.9640789,77.71089479999999,appartments,hanuman_reddy_layout
28969,CMRS SAIDHAM,12.9632795,77.71104150000001,appartments,hanuman_reddy_layout
28970,Purvi Kemp Nivas,12.962808500000001,77.7106293,appartments,hanuman_reddy_layout
28971,Krishneel Kutter Apartment,13.007672,77.6395678,appartments,hanuman_reddy_layout
28973,Palace View Apartment,12.964300999999999,77.648422,appartments,hanuman_reddy_layout
28974,Chentansree,12.960258,77.71091209999999,appartments,hanuman_reddy_layout
28977,Malleshwara Nilaya,12.9599571,77.7099594,appartments,hanuman_reddy_layout
28979,Ramsai Exotica,12.9640867,77.71064270000001,appartments,hanuman_reddy_layout
28981,Padma Nilaya,12.9620949,77.71270229999999,appartments,hanuman_reddy_layout
28982,Saroj Aquila,12.9659444,77.70811529999999,appartments,hanuman_reddy_layout
28983,Home new,12.9605058,77.710593,appartments,hanuman_reddy_layout
28984,Pioneer Wood Winds Apartment,12.891778599999999,77.61655809999999,appartments,hanuman_reddy_layout
28986,"240 Circle, A BLOCK",12.963994999999999,77.71040190000001,appartments,hanuman_reddy_layout
28990,Ramesh Apartment,12.9618411,77.7115272,appartments,hanuman_reddy_layout
28991,Sri Mallikarjuna Nilaya,12.962718800000001,77.70796429999999,appartments,hanuman_reddy_layout
28992,PG LUXURY FOR GENTS,12.9635149,77.7088271,appartments,hanuman_reddy_layout
28994,Heritage-7 Apartment,12.965982,77.7087986,appartments,hanuman_reddy_layout
29000,E10,12.959227199999999,77.70979940000001,appartments,hanuman_reddy_layout
29003,Melody Mansion,12.9609065,77.7130654,appartments,hanuman_reddy_layout
29006,Infinite Silver Manor Apartments,13.02239,77.6116745,appartments,hanuman_reddy_layout
29009,Venketadri 1216 building,12.9605617,77.7131002,appartments,hanuman_reddy_layout
29010,Chamundeswari nivas,12.9603796,77.71057569999999,appartments,hanuman_reddy_layout
29012,Manish Rathna Apartment,12.9048526,77.60601170000001,appartments,hanuman_reddy_layout
29013,Lotus Lake View,12.960566499999999,77.71027990000002,appartments,hanuman_reddy_layout
29016,Matilda StayAbode,12.9633761,77.7114724,appartments,hanuman_reddy_layout
29019,Shiva Sadan,12.961710400000001,77.7105037,appartments,hanuman_reddy_layout
29020,Subiksham,12.962935400000001,77.7122996,appartments,hanuman_reddy_layout
29023,Prakruthi Ganga Apartment,13.0174151,77.5897025,appartments,hanuman_reddy_layout
29024,High Point Apartments,12.985373800000001,77.58804609999999,appartments,hanuman_reddy_layout
29026,Sai Balaji PG,12.963741699999998,77.71061850000001,appartments,hanuman_reddy_layout
29030,GTV Arcade,12.964992,77.7089321,appartments,hanuman_reddy_layout
29032,Samahitha Apartment,12.8957397,77.5642903,appartments,hanuman_reddy_layout
29033,SS ARCADE CHINNAPANAHALLI,12.9691843,77.7047032,appartments,hanuman_reddy_layout
29036,Ikshita Residency,12.963944900000001,77.7106339,appartments,hanuman_reddy_layout
29037,Shivganga Eshaan Apartments,12.9016257,77.5996327,appartments,hanuman_reddy_layout
29039,Chandragiri BDA,13.026830499999999,77.74100179999999,appartments,hanuman_reddy_layout
29040,"240 Junction, A BLOCK",12.9641542,77.7102377,appartments,hanuman_reddy_layout
29042,S2 Homes Avantikaa,12.856889,77.76609470000001,appartments,hanuman_reddy_layout
29043,Sri Laxmi Narayana Nilaya,12.964248800000002,77.707391,appartments,hanuman_reddy_layout
29044,Aroma Apartment,12.901093,77.6348957,appartments,hanuman_reddy_layout
29046,Assetz 38 %26 Banyan,12.990334800000001,77.6615733,appartments,hanuman_reddy_layout
29047,Vars Splendid,12.999075999999999,77.67505179999999,appartments,hanuman_reddy_layout
29048,Lake Mont Residency,12.9599746,77.7101995,appartments,hanuman_reddy_layout
29050,Ram Kutil,12.9612409,77.712409,appartments,hanuman_reddy_layout
29051,Palm Spring Apartments,12.8961973,77.5967889,appartments,hanuman_reddy_layout
29052,Ram Sridhar Apartments,12.9161746,77.60950129999999,appartments,hanuman_reddy_layout
29053,Infant Grace Apartment,13.0186505,77.6939074,appartments,hanuman_reddy_layout
29055,ELV AASHRAY ENCLAVE,12.962634,77.71181120000001,appartments,hanuman_reddy_layout
29057,RH (BLOCK 9),12.959727699999998,77.7079229,appartments,hanuman_reddy_layout
29058,SLV Elegant,12.965575900000001,77.70884029999999,appartments,hanuman_reddy_layout
29062,Hampton Court Apartment,12.925638000000001,77.677937,appartments,hanuman_reddy_layout
29065,Aishwarya Splendour Apartments,12.8964934,77.58584549999999,appartments,hanuman_reddy_layout
29066,Vasanth Vihar,12.967528100000001,77.7053547,appartments,hanuman_reddy_layout
29067,Tara Apartments,12.981450099999998,77.6010749,appartments,hanuman_reddy_layout
29069,manjunathreddy Apartment,12.912908,77.7765778,appartments,hanuman_reddy_layout
29077,Ashraya - The 69 Apartment,12.896213900000001,77.5952698,appartments,hanuman_reddy_layout
29080,Laxmi Residency,12.9607265,77.7118114,appartments,hanuman_reddy_layout
29088,PG - Kundanahalli,12.960011999999999,77.7124485,appartments,hanuman_reddy_layout
29093,TrustedStay Service Apartment in HBR layout,13.0321844,77.6288789,appartments,hanuman_reddy_layout
29097,Adarsh Rose,12.9864759,77.5776874,appartments,hanuman_reddy_layout
29099,Vidya Enclave,12.9661166,77.70818680000001,appartments,hanuman_reddy_layout
29100,Ajantha Apartments,13.0348474,77.5807725,appartments,hanuman_reddy_layout
29104,DSR White Waters,12.9177605,77.71740190000001,appartments,hanuman_reddy_layout
29106,Back Gate - Gopalan Habitat Splendour,12.966343499999999,77.7086293,appartments,hanuman_reddy_layout
29107,Sankeshwar Apartment,12.992950599999999,77.5796161,appartments,hanuman_reddy_layout
29109,JK Residency Apartments,12.8826556,77.59472740000001,appartments,hanuman_reddy_layout
29112,Sharief Apartment,12.9953897,77.6776488,appartments,hanuman_reddy_layout
29113,Sri Lorven Nest Apartment,12.9654727,77.7086025,appartments,hanuman_reddy_layout
29116,La Citadel Apartments,12.9872935,77.5949421,appartments,hanuman_reddy_layout
29121,Assetz Here and now,13.061345800000002,77.6234244,appartments,hanuman_reddy_layout
29124,Jaanthi Residency,12.9633935,77.71130809999998,appartments,hanuman_reddy_layout
29133,Ajantha Vihar,13.1038039,77.57821059999999,appartments,hanuman_reddy_layout
29137,The Jazminn - Luxury Service Apartments,13.0183514,77.64235550000001,appartments,hanuman_reddy_layout
29142,Krishna Cedar Service Apartment,12.9377321,77.5742125,appartments,hanuman_reddy_layout
29144,Suvarna Apartments,12.9607411,77.7103404,appartments,hanuman_reddy_layout
29148,The Waves Serviced Apartments,12.9262149,77.6764431,appartments,hanuman_reddy_layout
29152,Shruti,12.9618009,77.710813,appartments,hanuman_reddy_layout
29171,Back Gate - Gopalan Habitat Splendor,12.962935400000001,77.7122996,appartments,hanuman_reddy_layout
29174,Nagarjuna Suites,12.938997,77.6960677,appartments,hanuman_reddy_layout
29178,301 Sri Lorven Nest,12.9660812,77.708373,appartments,hanuman_reddy_layout
29182,Surya tailors,12.960612,77.710724,appartments,hanuman_reddy_layout
29184,Trusted Stay Service Apartments in Bangalore,12.9298227,77.6302364,appartments,hanuman_reddy_layout
29191,Ranka Park Apartments,12.963515800000001,77.5955696,appartments,hanuman_reddy_layout
29204,Hanuma Reddy Layout,12.9661615,77.7058598,appartments,hanuman_reddy_layout
29205,1,12.943495500000001,77.56478790000001,appartments,hanuman_reddy_layout
29206,5 Elements Realty - Buy Best Luxruous 2BHK %26 3BHK Apartments %26 Bungalows in Bangalore.,12.931318699999999,77.575799,appartments,hanuman_reddy_layout
29219,Prestige Royale Gardens,13.1397866,77.5695823,appartments,hanuman_reddy_layout
29225,Nisarga Builders,12.9734605,77.607766,appartments,hanuman_reddy_layout
29241,For sale,12.8738898,77.56743900000001,appartments,hanuman_reddy_layout
29243,INLAND SUNLIGHT MOONLIGHT,12.925757899999999,74.842198,appartments,hanuman_reddy_layout
29248,S2 Homes,12.834597800000001,77.6913344,appartments,hanuman_reddy_layout
29249,Vajram Group (Builders %26 Developers in Bangalore),13.0782009,77.6354484,appartments,hanuman_reddy_layout
29250,Rohan Builders (India) Pvt. Ltd.,12.970083500000001,77.64181479999999,appartments,hanuman_reddy_layout
29253,Classique Ruby Apartments,12.9012345,74.87819,appartments,hanuman_reddy_layout
29257,Inland Apeiron,12.880666699999999,74.8469702,appartments,hanuman_reddy_layout
29258,Sulekha Properties,12.9734875,80.24379259999999,appartments,hanuman_reddy_layout
29259,BHARAT RESIDENCY,13.0505591,80.1519745,appartments,hanuman_reddy_layout
29260,Asrithas Group,17.4400061,78.3988689,appartments,hanuman_reddy_layout
29261,Mahabaleshwara Promoters %26 Builders P Ltd,12.8834408,74.87008420000001,appartments,hanuman_reddy_layout
29262,IN-LAND Builders,12.8748368,74.8407015,appartments,hanuman_reddy_layout
29263,BERYL - 3 BHK Flats in Gandhinagar %7C 3 BHK Apartments in Gandhinagar,23.1668966,72.6378247,appartment,gandhi_nagar
29264,Hrudhya 3 BHK Flats in Gandhinagar,23.1865797,72.6107126,appartment,gandhi_nagar
29265,Swagat Agacia - 3 BHK %26 4 BHK Apartment in Gandhinagar,23.1877425,72.61240179999999,appartment,gandhi_nagar
29266,Mahalaxmi 4,23.1752761,72.6346835,appartment,gandhi_nagar
29267,Swagat Blossom 2BHK,23.189380899999996,72.6203967,appartment,gandhi_nagar
29268,Vedika Happy Valley Homes,23.1751157,72.6424077,appartment,gandhi_nagar
29269,Divyajivan Heights,23.1824938,72.6403938,appartment,gandhi_nagar
29270,Swagat Queensland - 2 BHK %26 3 BHK Apartment in Gandhinagar,23.1910673,72.6212151,appartment,gandhi_nagar
29271,Siddhraj Zold,23.1942837,72.61338590000001,appartment,gandhi_nagar
29272,The Palm 3BHK Flats,23.1870789,72.61004140000001,appartment,gandhi_nagar
29273,"Kailashdham Apartment, Sector-15, Gandhinagar, Gujarat",23.236459699999997,72.6401156,appartment,gandhi_nagar
29274,Vedika Habitat,23.1744285,72.64537440000001,appartment,gandhi_nagar
29275,Swagat Blossom 3 BHK,23.187624,72.62081859999999,appartment,gandhi_nagar
29276,Bansari Greencity II,23.2663014,72.6440029,appartment,gandhi_nagar
29277,Sanidhya,23.178964399999998,72.6475636,appartment,gandhi_nagar
29278,Swagat Pelican - 3 BHK %26 2 BHK Apartment in Gandhinagar,23.1842269,72.6131051,appartment,gandhi_nagar
29279,Akshat Paradise %7C 3 %26 4 BHK Luxurious Apartments,23.1881826,72.61103309999999,appartment,gandhi_nagar
29280,Sangath IPL Terraces,23.1899255,72.6123144,appartment,gandhi_nagar
29281,Sunrise Appartment,23.2595009,72.6743368,appartment,gandhi_nagar
29282,Swagat Flamingo,23.1901555,72.6088369,appartment,gandhi_nagar
29284,Ishwar Apartment,23.236574899999997,72.66387399999999,appartment,gandhi_nagar
29285,Panchtirth Apartment,23.2013824,72.6417612,appartment,gandhi_nagar
29286,Shradda Apartment,23.205493399999998,72.6460744,appartment,gandhi_nagar
29287,Suryarath Apartment,23.2047603,72.6483798,appartment,gandhi_nagar
29288,Meghdhanush Apartment,23.234591,72.66420190000001,appartment,gandhi_nagar
29289,Vijay Complex,23.216046399999996,72.6490713,appartment,gandhi_nagar
29290,Milan Apartment,23.252291500000002,72.65798649999999,appartment,gandhi_nagar
29291,Panchdeep Apartment,23.204970199999998,72.6481371,appartment,gandhi_nagar
29292,Pranchi Apartment,23.1993612,72.63964240000001,appartment,gandhi_nagar
29293,"Nikunj, 1116%2F1, Sector 2%2FD, Gandhinagar",23.202525,72.6407372,appartment,gandhi_nagar
29294,Aradhana Apartment,23.1978162,72.63836059999998,appartment,gandhi_nagar
29295,Suraj Apartment,23.234317899999997,72.663048,appartment,gandhi_nagar
29296,Shree Hari Apartments,23.213171799999998,72.6303016,appartment,gandhi_nagar
29297,Hari Vandan Flats,23.2261932,72.66774840000001,appartment,gandhi_nagar
29298,Thakkar House,23.212010199999998,72.64621740000001,appartment,gandhi_nagar
29300,Harinand Apartment,23.2495607,72.6537223,appartment,gandhi_nagar
29301,Shubham plot,23.220709699999997,72.64554809999998,appartment,gandhi_nagar
29305,Harinam Flat,23.2259883,72.6677168,appartment,gandhi_nagar
29306,Harsh bhrambhatt,23.2145303,72.6403443,appartment,gandhi_nagar
29307,Block e new apartment,23.1945293,72.63309559999999,appartment,gandhi_nagar
29308,Mantreshy apartment,23.2396289,72.64743299999999,appartment,gandhi_nagar
29309,Sneh Aparment,23.230492,72.6578028,appartment,gandhi_nagar
29310,Raj Apartment,23.234379,72.668677,appartment,gandhi_nagar
29311,JANKI BANGLOW,23.230926699999998,72.65839190000001,appartment,gandhi_nagar
29312,Goldan Apartment,23.238851999999998,72.663719,appartment,gandhi_nagar
29313,Binori Apartment,23.2422649,72.6483417,appartment,gandhi_nagar
29314,Harivila flat,23.2396474,72.66395109999999,appartment,gandhi_nagar
29315,"B91, IRWO, Gandhinagar",23.2156354,72.6369415,appartment,gandhi_nagar
29316,Jignesh Shrimali's home,23.209471399999998,72.6377264,appartment,gandhi_nagar
29317,Gandhinagar flat,23.1771745,72.63206459999999,appartment,gandhi_nagar
29319,Gandiv,23.2427771,72.6594315,appartment,gandhi_nagar
29320,Shivangi Apartment,23.1991554,72.63938490000001,appartment,gandhi_nagar
29321,Vrundavan Flats %E0%AA%B5%E0%AB%83%E0%AA%82%E0%AA%A6%E0%AA%BE%E0%AA%B5%E0%AA%A8 %E0%AA%AB%E0%AB%8D%E0%AA%B2%E0%AB%87%E0%AA%9F%E0%AA%B8,23.210280899999997,72.64548020000001,appartment,gandhi_nagar
29322,"222, Urjanagar Bungalows 2, Randesan, 382421",23.1780895,72.6456728,appartment,gandhi_nagar
29323,Shree apts.,23.2434648,72.65972729999999,appartment,gandhi_nagar
29324,Shanti Upvan Society,23.2294417,72.6205132,appartment,gandhi_nagar
29325,Sahiyog Apartment,23.2452622,72.64438620000001,appartment,gandhi_nagar
29326,Panhcaratna apartment,23.2439451,72.6562163,appartment,gandhi_nagar
29327,Mandaliya%E2%80%99s House,23.239874,72.643557,appartment,gandhi_nagar
29328,Home,23.252381600000003,72.6442103,appartment,gandhi_nagar
29329,Shree Rang Icon,23.2026427,72.6168478,appartment,gandhi_nagar
29330,H,23.2040893,72.6309277,appartment,gandhi_nagar
29331,Pramukh nagar flat,23.1969081,72.6118072,appartment,gandhi_nagar
29333,Guda flats,23.174519399999998,72.63155,appartment,gandhi_nagar
29334,Harivilla Apartment,23.2396573,72.66392929999999,appartment,gandhi_nagar
29335,Shanti Residency,23.1941683,72.6095493,appartment,gandhi_nagar
29336,Shree Suraj Residency,23.2203785,72.6200198,appartment,gandhi_nagar
29338,Vijay Kumar Kanti ji Thakur,23.2156354,72.6369415,appartment,gandhi_nagar
29339,Shridhar appartment,23.241878399999997,72.6513397,appartment,gandhi_nagar
29340,Shivesh 195 Apartments,23.2330906,72.6213417,appartment,gandhi_nagar
29341,Anveshan Vihar,23.2205098,72.63685100000001,appartment,gandhi_nagar
29342,Shyam Shukan Residency,23.1603096,72.6370063,appartment,gandhi_nagar
29343,Zaydeep Zala's Home,23.2132781,72.64102079999999,appartment,gandhi_nagar
29345,Rakesh Arvindkumar Mistry,23.213886399999996,72.63380490000002,appartment,gandhi_nagar
29346,Bunglow,23.204781699999998,72.65462640000001,appartment,gandhi_nagar
29347,%E0%AA%AE%E0%AA%B0%E0%AB%8D%E0%AA%9D%E0%AB%80%E0%AA%A8%E0%AB%8B %E0%AA%AE%E0%AA%BE%E0%AA%B3%E0%AB%8B,23.2173331,72.6350042,appartment,gandhi_nagar
29348,Parimal Apartments,23.207919699999998,72.6396939,appartment,gandhi_nagar
29349,Panjury Palace,23.220295800000002,72.6168655,appartment,gandhi_nagar
