,level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
1929,6727,6727,Kings n Queens Colive PG,12.9088259,77.68466490000002,Apartments,"Junnasandra, Bengaluru",8.35479699949486,0.4841208161301524,6,341
1930,6731,6731,Grexter Cosmos Coliving PG,12.9082386,77.6848259,Apartments,"Junnasandra, Bengaluru",8.378689607490674,0.5368365856606429,5,326
1931,6732,6732,Lio Rooms for Naga chaitanya Ladies PG,12.9086004,77.684872,Apartments,"Junnasandra, Bengaluru",8.379583283133355,0.5167963401567195,6,334
1932,6733,6733,Li-12,12.9062347,77.70141120000002,Apartments,"Junnasandra, Bengaluru",10.18977435149227,2.2862062655470656,8,463
1933,6734,6734,LAASYA PRIYA PG FOR GENTS,12.9089594,77.68468680000002,Apartments,"Junnasandra, Bengaluru",8.3557445859741,0.47801883011274,6,347
1934,6736,6736,Zolo Helios Co-Living %7C Redefining PG,12.908869,77.6846615,Apartments,"Junnasandra, Bengaluru",8.353970358552477,0.48116018786660086,6,343
1935,6741,6741,For Sale,12.8996017,77.6599503,Apartments,"Junnasandra, Bengaluru",5.926690435996394,2.6193499883283065,17,1023
1936,6744,6744,Prestige Green Gables,12.9383699,77.6998248,Apartments,"Junnasandra, Bengaluru",10.26336823582699,3.643549833786662,17,1026
1937,6745,6745,Amulya Pg,12.9085284,77.6835916,Apartments,"Junnasandra, Bengaluru",8.24230872301282,0.41628661699900843,5,278
1938,6747,6747,The Gran Carmen Address,12.90064,77.711096,Apartments,"Junnasandra, Bengaluru",11.311470885980562,3.4733815312378837,9,545
1939,6749,6749,i2Stay Women %5B002%5D,12.9084306,77.68378259999999,Apartments,"Junnasandra, Bengaluru",8.264012204967907,0.43847041055852254,5,280
1940,6751,6751,iMeter solutions,12.9036193,77.67837890000001,Apartments,"Junnasandra, Bengaluru",7.758940324792114,0.8933571985842147,7,430
1941,6752,6752,samyuktha building,12.9213274,77.6464812,Apartments,"Junnasandra, Bengaluru",4.218654632340494,3.9007322441799896,12,722
1942,6755,6755,Sri Lakshmi Venkateshwara gents PG,12.9082178,77.6838801,Apartments,"Junnasandra, Bengaluru",8.276982256490763,0.46286699313108026,5,294
1943,6758,6758,Sairam Luxury Ladies Pg Sarjapur Road,12.9085847,77.68376049999998,Apartments,"Junnasandra, Bengaluru",8.259888504794228,0.4246648621008547,5,276
1944,6761,6761,Kalpana Villa,12.9034901,77.70386359999998,Apartments,"Junnasandra, Bengaluru",10.490380158158466,2.628627522645115,7,424
1945,6762,6762,Sri Venkateswara PG for Gents,12.9088315,77.6847905,Apartments,"Junnasandra, Bengaluru",8.368287256091717,0.4951461893464817,6,342
1946,6764,6764,Sri Poorna sai pg for ladies,12.908307,77.684124,Apartments,"Junnasandra, Bengaluru",8.30223558999667,0.47446082403494866,5,303
1947,6765,6765,Lake Shore Homes,12.9041612,77.67218199999998,Apartments,"Junnasandra, Bengaluru",7.087547239912431,1.2351776209441492,8,486
1948,6766,6766,Wipro Technologies,12.9141915,77.68620820000002,Apartments,"Junnasandra, Bengaluru",8.485823672108719,0.6565517940541751,4,251
1949,6767,6767,Global Developers,12.9336314,77.696822,Apartments,"Junnasandra, Bengaluru",9.829766654684555,3.0249385184614836,15,902
1950,6768,6768,Aamulya Pg For Ladies,12.9085354,77.6835937,Apartments,"Junnasandra, Bengaluru",8.242456147960263,0.4158773987879295,5,278
1951,6769,6769,Sri-Sriram Pg For Gents Sarjapur Road,12.9083493,77.6838649,Apartments,"Junnasandra, Bengaluru",8.273816705574175,0.4511703605761367,5,293
1952,6770,6770,Madhavi PG for Ladies,12.9082932,77.6842162,Apartments,"Junnasandra, Bengaluru",8.312333999447214,0.48278785281870573,5,306
1953,6771,6771,Owners Court Layout,12.899344,77.6747291,Apartments,"Junnasandra, Bengaluru",7.473804517036411,1.4860463926441307,8,485
1954,6773,6773,Junnasandra,12.9065925,77.6834515,Apartments,"Junnasandra, Bengaluru",8.251882332809922,0.5843954668902288,6,344
1955,6775,6775,SRI Srinivasa Gents PG,12.9082318,77.6850304,Apartments,"Junnasandra, Bengaluru",8.400813331206198,0.5547873993801596,6,333
1956,6778,6778,Someshwara Layout,12.9048826,77.6939827,Apartments,"Junnasandra, Bengaluru",9.408344884831026,1.579603748593098,8,492
1957,6782,6782,SLV PG for men,12.9083638,77.68393090000002,Apartments,"Junnasandra, Bengaluru",8.280764980189696,0.45506033046935973,5,296
1958,6785,6785,Lasaya priya,12.9082797,77.68432370000002,Apartments,"Junnasandra, Bengaluru",8.324078290240074,0.4923876931761331,5,308
1959,6787,6787,Gents PG Near Wipro- Shri Bhairav Residency,12.9083329,77.6839422,Apartments,"Junnasandra, Bengaluru",8.282338740767592,0.4583550056696324,5,296
1960,6788,6788,Kaveramma Temple Junnasandra,12.9056235,77.68318020000002,Apartments,"Junnasandra, Bengaluru",8.2372001457703,0.6706012594593211,6,383
1961,6790,6790,Sri lakshmivenkateswara Pg for ladies,12.9083541,77.68379250000002,Apartments,"Junnasandra, Bengaluru",8.265956556603031,0.44533444184686416,5,291
1962,6791,6791,Kasavanahalli,12.9066841,77.6757011,Apartments,"Junnasandra, Bengaluru",7.418041375448485,0.7629916789847438,5,292
1963,6792,6792,Rga Tech Park,12.9012795,77.70479279999998,Apartments,"Junnasandra, Bengaluru",10.62544737333719,2.8115252202318435,11,643
1964,6793,6793,i2stay men %5B004%5D,12.9082892,77.6847922,Apartments,"Junnasandra, Bengaluru",8.374474617593487,0.5304758343686979,5,325
1965,6795,6795,Ambalipura,12.9150108,77.6700766,Apartments,"Junnasandra, Bengaluru",6.735914461863827,1.2509848875765102,5,309
1966,6797,6797,Junnasandra Pelekamma Temple,12.9059354,77.68402950000002,Apartments,"Junnasandra, Bengaluru",8.323585269118695,0.678510374928168,6,362
1967,6800,6800,Choodasandra,12.88563,77.6805328,Apartments,"Junnasandra, Bengaluru",8.564681605304111,2.849285891391792,15,872
1968,6801,6801,Doddakannelli,12.9063171,77.6985485,Apartments,"Junnasandra, Bengaluru",9.880334003530352,1.9841983963868408,8,477
1969,6802,6802,Sri rama Gents PG,12.9083795,77.68408409999998,Apartments,"Junnasandra, Bengaluru",8.29710113910534,0.4657770999953449,5,301
1970,6803,6803,Doddakannalli,12.911999,77.6958417,Apartments,"Junnasandra, Bengaluru",9.538077760129255,1.6155955832332798,10,625
1971,6804,6804,Naggachaittanya Pg For Gents,12.9082345,77.68491829999998,Apartments,"Junnasandra, Bengaluru",8.388697662664054,0.5449791359761232,5,329
1972,6806,6806,Grand City Supermarket,12.922632,77.695363,Apartments,"Junnasandra, Bengaluru",9.503642087280157,2.00996067593594,11,683
1973,6808,6808,NIFT College,12.912137,77.65196,Apartments,"Junnasandra, Bengaluru",4.791196302945222,3.1441478113107224,14,857
1974,6809,6809,Eli Lilly Services India,12.935508,77.69104200000002,Apartments,"Junnasandra, Bengaluru",9.263191000683953,2.910384157759389,13,782
1975,6811,6811,"Web and App Development Company Bangalore, India - AWARD WINNING",12.8964245,77.6773683,Apartments,"Junnasandra, Bengaluru",7.835371250382528,1.6938422576371306,9,563
1976,6812,6812,Amrita Nagar,12.8928233,77.6786656,Apartments,"Junnasandra, Bengaluru",8.089350374032136,2.0640315544282597,11,681
1977,6813,6813,SLV PG For Gent's::-,12.9083356,77.6839233,Apartments,"Junnasandra, Bengaluru",8.280270175647788,0.45669728641046303,5,295
1978,6814,6814,Dhl,12.9114995,77.68313309999998,Apartments,"Junnasandra, Bengaluru",8.16573666843024,0.23766199595200188,2,107
1979,6815,6815,Chikkakannalli,12.8942079,77.70533990000001,Apartments,"Junnasandra, Bengaluru",10.832921139543641,3.252202717356439,12,737
1980,6816,6816,Kadubeesanahalli,12.9394137,77.6952031,Apartments,"Junnasandra, Bengaluru",9.8081949408373,3.491577003796614,15,891
1981,6819,6819,Castle PG,12.895174,77.6797067,Apartments,"Junnasandra, Bengaluru",8.117778082815642,1.79278658745341,12,710
1982,6820,6820,Education,12.906152699999998,77.7065754,Apartments,"Junnasandra, Bengaluru",10.747371612803525,2.834117588945207,11,661
1983,6825,6825,Wells Fargo Center,12.933244,77.6903181,Apartments,"Junnasandra, Bengaluru",9.130939966122014,2.647695411680894,16,973
1984,6827,6827,Ivy Park Venue,12.9092566,77.70519159999998,Apartments,"Junnasandra, Bengaluru",10.567878262031472,2.6361865862517786,10,573
1985,6828,6828,Kaikondrahalli,12.9138124,77.6849868,Apartments,"Junnasandra, Bengaluru",8.354638170978763,0.5215918545425513,3,208
1986,6829,6829,IVY PARK HOTEL And LODGING,12.9087656,77.7054182,Apartments,"Junnasandra, Bengaluru",10.596416339414958,2.665768497558698,10,600
1987,6831,6831,Ceramic City,12.9051818,77.68438470000002,Apartments,"Junnasandra, Bengaluru",8.373421811802157,0.7704504171053743,7,393
1988,6832,6832,Electra Prestige Tech Park,12.943264,77.692378,Apartments,"Junnasandra, Bengaluru",9.638982950815146,3.768822145423843,19,1154
1989,6833,6833,Reliaable Lifestyle Layout,12.8951713,77.668645,Apartments,"Junnasandra, Bengaluru",6.97740575488959,2.230945677988877,13,808
1990,6834,6834,The Executive Centre - Helios Business Park,12.936901400000002,77.68883709999999,Apartments,"Junnasandra, Bengaluru",9.069368595787175,2.977381547419659,14,868
1991,6837,6837,Interior Designers in Bangalore - NoBroker,12.9144416,77.6772675,Apartments,"Junnasandra, Bengaluru",7.516419739139846,0.5344376240381574,3,188
1992,6839,6839,Reliable Tranquil Layout,12.8959703,77.6557601,Apartments,"Junnasandra, Bengaluru",5.643693279171122,3.216275950355318,16,948
1993,6840,6840,DoubleTree Suites by Hilton Hotel Bangalore,12.9191434,77.6651865,Apartments,"Junnasandra, Bengaluru",6.214439714907104,1.9212044227963712,6,388
1994,6842,6842,Halanayakanahalli,12.9004084,77.68764190000002,Apartments,"Junnasandra, Bengaluru",8.812181857980356,1.4067004388553317,9,565
1995,6846,6846,Courtyard by Marriott Bengaluru Outer Ring Road,12.9280539,77.682513,Apartments,"Junnasandra, Bengaluru",8.192163090923072,1.8760235938768535,12,749
1996,6847,6847,Green Glen Layout,12.9269824,77.6693608,Apartments,"Junnasandra, Bengaluru",6.767370094273765,2.1538305887671823,10,589
1997,6848,6848,Octave Hotel %26 Spa - Sarjapur Road,12.9169082,77.67267059999998,Apartments,"Junnasandra, Bengaluru",7.016704946568464,1.0963378483404276,4,236
1998,6849,6849,PLaY Juniors,12.9111022,77.6777582,Apartments,"Junnasandra, Bengaluru",7.5874716040746435,0.34689730756560055,4,245
1999,6850,6850,A Better Word,12.916867,77.66862900000002,Apartments,"Junnasandra, Bengaluru",6.5786492635546905,1.47469583047814,5,323
2000,6851,6851,Eco Space,12.9279401,77.68015749999998,Apartments,"Junnasandra, Bengaluru",7.938282919971274,1.8577696937897403,12,718
2001,6852,6852,Market Square Mall Sarjapur Road,12.9166593,77.6713292,Apartments,"Junnasandra, Bengaluru",6.871008480238088,1.2042104477261917,5,281
2002,6854,6854,Play Arena,12.911452,77.676314,Apartments,"Junnasandra, Bengaluru",7.428584412530898,0.503527333764457,4,212
2003,6855,6855,Neo Super Market,12.8822868,77.6724468,Apartments,"Junnasandra, Bengaluru",7.936159913786468,3.35010243806202,14,865
2004,6856,6856,NoBroker Painting Services in Bangalore,12.9130453,77.6770147,Apartments,"Junnasandra, Bengaluru",7.494353496497527,0.47139469995006544,3,169
2005,6858,6858,TRENDS,12.9025875,77.67590940000002,Apartments,"Junnasandra, Bengaluru",7.517723795294519,1.1077413938555691,7,393
2006,6860,6860,Fairfield by Marriott Bengaluru Outer Ring Road,12.928069,77.68248100000002,Apartments,"Junnasandra, Bengaluru",8.189015086396838,1.8773871665912507,12,748
2007,6861,6861,NineStar Suzuki,12.9145157,77.6767325,Apartments,"Junnasandra, Bengaluru",7.458258259251154,0.5841674654465688,3,189
2008,6864,6864,GameDay Arts,12.911422,77.67627399999998,Apartments,"Junnasandra, Bengaluru",7.424490039337906,0.5077225304858434,4,213
2009,6865,6865,FabHotel Astra Suites - 100%25 Safe Place to Stay,12.9228164,77.65132559999998,Apartments,"Junnasandra, Bengaluru",4.762484657156396,3.4592297729752137,10,629
2010,6866,6866,Novotel Bengaluru Outer Ring Road,12.9297353,77.6832105,Apartments,"Junnasandra, Bengaluru",8.298979950726697,2.0698572798104538,13,801
2011,6868,6868,"Icon Premier Hotel by Bhagini, Outer Ring Road",12.9300364,77.6858061,Apartments,"Junnasandra, Bengaluru",8.581671479743939,2.1540003565354766,12,711
2012,6869,6869,ibis Bengaluru Outer Ring Road,12.9298895,77.68325340000001,Apartments,"Junnasandra, Bengaluru",8.306708588693198,2.0874342449311856,14,816
2013,6871,6871,RMZ Ecoworld,12.9206152,77.684075,Apartments,"Junnasandra, Bengaluru",8.26764557696873,1.094788731752204,15,897
2014,6872,6872,Footsypop Events,12.8976439,77.6774696,Apartments,"Junnasandra, Bengaluru",7.809281690547523,1.5594843879797178,9,526
2015,6873,6873,lastminute.com,12.9327017,77.6835053,Apartments,"Junnasandra, Bengaluru",8.396883151933846,2.4011820776307666,13,796
2016,6874,6874,Cloud migration,12.922476,77.67055699999997,Apartments,"Junnasandra, Bengaluru",6.824465248937711,1.6816677176504387,10,624
2017,6875,6875,WarmOven,12.9075287,77.683327,Apartments,"Junnasandra, Bengaluru",8.225850078130247,0.4872252170597911,5,307
2018,6876,6876,Habits Systems,12.921962400000002,77.671989,Apartments,"Junnasandra, Bengaluru",6.973217212389542,1.5371970949000626,9,548
2019,6877,6877,BetterCare Medicals and Clinic,12.9301286,77.673317,Apartments,"Junnasandra, Bengaluru",7.256903484220571,2.2564456661742267,13,787
2020,6880,6880,VENTURE,12.8987617,77.6532022,Apartments,"Junnasandra, Bengaluru",5.269188658678553,3.313149059879777,16,967
2021,6881,6881,Eat Healthy flour mill,12.9264511,77.6628662,Apartments,"Junnasandra, Bengaluru",6.064724102048802,2.58848836524385,10,585
2022,6883,6883,Happy Endings,12.9273151,77.669113,Apartments,"Junnasandra, Bengaluru",6.747720838976742,2.199544742180697,10,580
2023,6889,6889,Junnasandra Gate Wipro Regional Office,12.9108754,77.6844645,Offices,"Junnasandra, Bengaluru",8.314285472507466,0.38263639111321684,2,127
2024,6890,6890,Flowerhorn IT Private Limited,12.9075889,77.6833948,Offices,"Junnasandra, Bengaluru",8.232381432733586,0.48551434680745864,5,305
2025,6891,6891,InstaOffice,12.9098307,77.68569609999999,Offices,"Junnasandra, Bengaluru",8.456172182393036,0.5375575037168059,4,236
2026,6892,6892,Office,12.9015926,77.7039466,Offices,"Junnasandra, Bengaluru",10.529466916078679,2.7135141811413814,10,598
2027,6893,6893,Wipro Limited,12.9111547,77.68373879999999,Offices,"Junnasandra, Bengaluru",8.233708073385689,0.3018867032634982,2,119
2028,6894,6894,Meredith India Services Private Limited,12.9197389,77.6847392,Offices,"Junnasandra, Bengaluru",8.334141640488241,1.0290770548745678,15,900
2029,6895,6895,Wipro Technologies,12.9141915,77.68620820000002,Offices,"Junnasandra, Bengaluru",8.485823672108719,0.6565517940541751,4,251
2030,6896,6896,Nimritha Infrastructure Private Limited,12.91248,77.681226,Offices,"Junnasandra, Bengaluru",7.9532519147517835,0.13978587765899908,1,75
2031,6897,6897,Gowelnext Solutions Private,12.9123246,77.6810172,Offices,"Junnasandra, Bengaluru",7.931534847262379,0.1195791168176061,1,33
2032,6898,6898,SOBHA Limited (Head Office),12.9322721,77.6844191,Offices,"Junnasandra, Bengaluru",8.483226178305712,2.3674094566009987,12,735
2033,6899,6899,Carmelram Sub Post Office,12.9074674,77.6954719,Offices,"Junnasandra, Bengaluru",9.535290397215219,1.6286618673520972,5,301
2034,6900,6900,Wipro Consumer Care and Lighting,12.9140269,77.6861822,Offices,"Junnasandra, Bengaluru",8.4834737960054,0.6451553401007328,4,259
2035,6901,6901,Premji Invest,12.915524,77.68589899999998,Offices,"Junnasandra, Bengaluru",8.449984573165578,0.7161506428194996,4,260
2036,6902,6902,Crestron Software Development India Pvt Ltd (Sales %26 Engineering),12.9208483,77.6844768,Offices,"Junnasandra, Bengaluru",8.312732248059893,1.1333835515327713,15,888
2037,6903,6903,Prakash N and CO,12.9242909,77.6668686,Offices,"Junnasandra, Bengaluru",6.452600376458617,2.105546029958325,8,495
2038,6904,6904,Vatika Business Centre %26 Co-working Spaces,12.9358288,77.6936851,Offices,"Junnasandra, Bengaluru",9.550098526157281,3.061436690840607,18,1058
2039,6905,6905,Standard Chartered Global Business Services,12.9210879,77.6842242,Offices,"Junnasandra, Bengaluru",8.287168147704017,1.1497754209650923,15,897
2040,6906,6906,State Street Corporation,12.9209686,77.6842125,Offices,"Junnasandra, Bengaluru",8.285017819056936,1.1367682939386046,15,897
2041,6907,6907,NoBroker Technologies Solutions Private Limited,12.9130491,77.6769364,Offices,"Junnasandra, Bengaluru",7.485856705607991,0.47927300765103914,3,170
2042,6908,6908,Juntran Tech,12.9090341,77.6811166,Offices,"Junnasandra, Bengaluru",7.969784420010147,0.2471171965953672,2,106
2043,6909,6909,Unisys,12.9013796,77.7040565,Offices,"Junnasandra, Bengaluru",10.54488016966737,2.733881085140589,10,614
2044,6910,6910,Vaishnavi Tech Park,12.919686,77.671699,Offices,"Junnasandra, Bengaluru",6.9225551503548015,1.3733734529933,9,541
2045,6911,6911,SRA GROUP - SRA HOMES PVT LTD,12.9075014,77.6758219,Offices,"Junnasandra, Bengaluru",7.418808639173856,0.6952521026247652,5,276
2046,6912,6912,ITRON INDIA PRIVATE LIMITED,12.9214588,77.684166,Offices,"Junnasandra, Bengaluru",8.283763631076344,1.1872144051001097,15,898
2047,6913,6913,Maruti Anutham,12.9029153,77.6823433,Offices,"Junnasandra, Bengaluru",8.19570292875279,0.9390087859623683,9,538
2048,6914,6914,Certicom- Group of Chartered Accountants,12.9108461,77.6824793,Offices,"Junnasandra, Bengaluru",8.099884807066436,0.17121063707074954,4,226
2049,6915,6915,Hasanur Hp,12.9077183,77.6833267,Offices,"Junnasandra, Bengaluru",8.223414270831267,0.46942982807355327,5,302
2050,6916,6916,Sky Interiors,12.9060128,77.6761358,Offices,"Junnasandra, Bengaluru",7.475476574261531,0.782367475845706,5,315
2051,6917,6917,Reliance Jio infocomm Pvt Ltd Bangalore,12.9215774,77.66417170000003,Offices,"Junnasandra, Bengaluru",6.125834035282298,2.1511231700965845,14,855
2052,6918,6918,SOGEFI ENGINE SYSTEM INDIA Pvt Ltd ( Bangalore ),12.908322,77.676312,Offices,"Junnasandra, Bengaluru",7.460427869027441,0.5994397664427554,5,284
2053,6919,6919,Cadence Design System,12.9246496,77.6882147,Offices,"Junnasandra, Bengaluru",8.753055423907613,1.684859374070106,14,847
2054,6920,6920,LinkedIn,12.9268337,77.68275340000002,Offices,"Junnasandra, Bengaluru",8.196936401482207,1.7436563968899101,14,835
2055,6921,6921,Societe Generale Global Solution Center,12.9222875,77.67964570000002,Offices,"Junnasandra, Bengaluru",7.802871748273249,1.235395081627475,16,965
2056,6922,6922,Huts Global,12.9086788,77.6838638,Offices,"Junnasandra, Bengaluru",8.269983524742937,0.4256515494675381,5,273
2057,6923,6923,APPI %E2%80%93 Propal,12.9125229,77.6808249,Offices,"Junnasandra, Bengaluru",7.909595722927813,0.14214343146497715,1,70
2058,6924,6924,Keerthi Krishna Viva,12.9107034,77.6843406,Offices,"Junnasandra, Bengaluru",8.302238261834832,0.3719390401731112,4,223
2059,6925,6925,Unitech Greens,12.903693400000002,77.6825301,Offices,"Junnasandra, Bengaluru",8.200680408349916,0.8575177957565804,8,504
2060,6926,6926,Shell India Markets Private Limited,12.924645300000002,77.68845959999999,Offices,"Junnasandra, Bengaluru",8.779387060568371,1.696996723210719,14,848
2061,6927,6927,Vodafone Shared Services India,12.9269039,77.6827146,Offices,"Junnasandra, Bengaluru",8.193922084083109,1.7509506498610796,14,838
2062,6928,6928,Junnasandra,12.9065946,77.68345390000002,Offices,"Junnasandra, Bengaluru",8.252110561856696,0.5843090191932789,6,345
2063,6929,6929,Robert Bosch Engineering and Business Solutions Limited,12.9258549,77.6819585,Offices,"Junnasandra, Bengaluru",8.096358278713309,1.6275295167976576,14,831
2064,6930,6930,Cyient Limited,12.9235953,77.6807052,Offices,"Junnasandra, Bengaluru",7.9313039112766734,1.3729039470988533,16,934
2065,6931,6931,Honeywell Technology Solutions Lab Pvt. Ltd,12.919418,77.6860944,Offices,"Junnasandra, Bengaluru",8.479196254905654,1.0653478808376045,14,861
2066,6932,6932,Kumari Brundavan Apartments,12.9046564,77.6838275,Offices,"Junnasandra, Bengaluru",8.322364259112684,0.796624468034089,7,446
2067,6933,6933,eMudhra Limited,12.9240273,77.671683,Offices,"Junnasandra, Bengaluru",6.9656924606559425,1.7401713192046302,9,517
2068,6934,6934,"CoWrks Ecoworld, Bengaluru",12.9208663,77.68499969999998,Offices,"Junnasandra, Bengaluru",8.36941585428902,1.155555029550845,14,854
2069,6935,6935,Wipro pritech park,12.9223571,77.6821579,Offices,"Junnasandra, Bengaluru",8.07476961160744,1.2418150225190345,16,955
2070,6936,6936,Kumari Lotus Apartments,12.9034873,77.6844622,Offices,"Junnasandra, Bengaluru",8.410982859489332,0.9432519008144827,8,455
2071,6937,6937,Genpact,12.9240792,77.6710866,Offices,"Junnasandra, Bengaluru",6.902330304565992,1.7828962741425538,9,516
2072,6938,6938,Geojit Financial Services Ltd,12.9073698,77.6835588,Offices,"Junnasandra, Bengaluru",8.252856043833045,0.5156303555273691,5,324
2073,6939,6939,Intel Technologies India Pvt. Ltd. SRR2,12.925622,77.68453050000002,Offices,"Junnasandra, Bengaluru",8.369322569468519,1.6443056575707795,16,954
2074,6940,6940,Searce %7C Bangalore,12.9254549,77.674651,Offices,"Junnasandra, Bengaluru",7.305877130677665,1.7208680688377562,10,583
2075,6941,6941,Maatru Bhoomi Electricals %26 Electronics,12.9070952,77.68350179999999,Offices,"Junnasandra, Bengaluru",8.250352458850271,0.538250086598421,5,321
2076,6942,6942,NCR Corporation,12.9256769,77.6820014,Offices,"Junnasandra, Bengaluru",8.098326876623014,1.6081027142283884,14,820
2077,6944,6944,GIET UNIVERSITY BANGALORE,12.8925294,77.6783938,Offices,"Junnasandra, Bengaluru",8.071968873177816,2.100169375022502,11,683
2078,6945,6945,SP Interiors,12.9023135,77.68531329999998,Offices,"Junnasandra, Bengaluru",8.524391022514864,1.100340078851505,8,468
2079,6946,6946,BBMP Office,12.9271952,77.67628590000002,Offices,"Junnasandra, Bengaluru",7.5107669883870685,1.8437379473748725,11,687
2080,6947,6947,Netskope India Office,12.9241994,77.6952718,Offices,"Junnasandra, Bengaluru",9.508791511479934,2.1167568395603773,12,740
2081,6948,6948,Dhl,12.9114995,77.68313309999998,Offices,"Junnasandra, Bengaluru",8.16573666843024,0.23766199595200188,2,108
2082,6949,6949,Capgemini India Pvt. Ltd,12.922068800000002,77.6831788,Offices,"Junnasandra, Bengaluru",8.182320069739957,1.2268012631412255,15,920
2083,6950,6950,Adarsh Palm Retreat - Marketing And Project Office,12.9184327,77.6879468,Offices,"Junnasandra, Bengaluru",8.675742757827328,1.100881136260977,16,981
2084,6951,6951,Onsurity Technologies Private Limited,12.9256818,77.6744463,Offices,"Junnasandra, Bengaluru",7.287585011328421,1.7528632839432434,10,582
2085,6952,6952,BT eServ India Pvt Ltd,12.924517800000002,77.68861329999999,Offices,"Junnasandra, Bengaluru",8.794418252740899,1.6926732259107538,15,894
2086,6954,6954,Flipkart Internet Private Limited,12.9268755,77.69170559999998,Offices,"Junnasandra, Bengaluru",9.158433296103016,2.091893461910915,16,962
2087,6955,6955,"Srinivasam, 12, Rainbow Residency Layout",12.9085653,77.6831198,Offices,"Junnasandra, Bengaluru",8.191020464860939,0.37976107049119073,5,303
2088,6956,6956,UnitedHealth Group,12.9218374,77.6829535,Offices,"Junnasandra, Bengaluru",8.155915648441084,1.1969243144748873,15,927
2089,6957,6957,EPAM Bangalore,12.9263892,77.68303890000001,Offices,"Junnasandra, Bengaluru",8.220492675426561,1.6983857826988535,13,789
2090,6958,6958,Rainbow Residency,12.904277699999998,77.6801392,Offices,"Junnasandra, Bengaluru",7.9343408656084735,0.7804132124788707,8,469
2091,6959,6959,Quess Corp Limited,12.9199454,77.6672535,Offices,"Junnasandra, Bengaluru",6.443507909107335,1.7719896335174017,7,433
2092,6960,6960,Vastramainternationalprivatelimited,12.9076359,77.68342249999998,Offices,"Junnasandra, Bengaluru",8.234768180409214,0.48279604485976774,5,304
2093,6961,6961,WeWork Vaishnavi Signature,12.92544,77.6747613,Offices,"Junnasandra, Bengaluru",7.317471873464907,1.7146321062868515,10,587
2094,6962,6962,VIGNESHWARA CABLE NETWORK,12.9073731,77.68355140000001,Offices,"Junnasandra, Bengaluru",8.25201656293933,0.5148845165635602,5,323
2095,6963,6963,Marvell India Pvt. Ltd.,12.9232306,77.6831718,Offices,"Junnasandra, Bengaluru",8.193132974825732,1.3535734736679488,15,881
2096,6964,6964,Epicor Software Corporation,12.9249655,77.68703959999998,Offices,"Junnasandra, Bengaluru",8.630433815658215,1.6614643160718605,14,817
2097,6965,6965,Celino Homes,12.9028061,77.68506550000002,Offices,"Junnasandra, Bengaluru",8.488290202093358,1.0393396197567166,8,458
2098,6966,6966,lad workspaces,12.9241744,77.6737531,Offices,"Junnasandra, Bengaluru",7.190313755796801,1.6353423365153703,11,672
2099,6967,6967,SAI Sowbagya Flats,12.9083224,77.68331140000002,Offices,"Junnasandra, Bengaluru",8.214463171921388,0.4138291708959031,5,285
2100,6969,6969,Virtusa Consulting Services Private Limited,12.925601,77.688295,Offices,"Junnasandra, Bengaluru",8.773872323283145,1.782958385631226,16,931
2101,6970,6970,iMeter solutions,12.9036193,77.67837890000001,Offices,"Junnasandra, Bengaluru",7.758940324792114,0.8933571985842147,7,430
2102,6971,6971,PM Arcade,12.9071922,77.6835192,Offices,"Junnasandra, Bengaluru",8.250929196373471,0.5300055386955714,5,317
2103,6972,6972,Atlassian India,12.9258131,77.68840920000002,Offices,"Junnasandra, Bengaluru",8.789038035019315,1.8095874772498421,16,968
2104,6973,6973,Aam Aadmi Party Bellandur office,12.9095874,77.6762927,Offices,"Junnasandra, Bengaluru",7.443442457984859,0.5381306197192087,4,261
2105,6974,6974,Venkata Sai nivas,12.9037025,77.683044,Offices,"Junnasandra, Bengaluru",8.255429261767611,0.869341607483852,8,483
2106,6975,6975,Ceramic City,12.9051818,77.68438470000002,Offices,"Junnasandra, Bengaluru",8.373421811802157,0.7704504171053743,7,393
2107,6976,6976,Passport Seva Kendra,12.9303144,77.68418199999998,Offices,"Junnasandra, Bengaluru",8.41440058344696,2.148422106772767,12,696
2108,6977,6977,Amicorp Management India Pvt Ltd,12.9211144,77.68408609999999,Offices,"Junnasandra, Bengaluru",8.2724349762513,1.148066436342187,15,901
2109,6978,6978,MediaTek Bangalore Private Limited,12.9255386,77.6866465,Offices,"Junnasandra, Bengaluru",8.595696971213254,1.7042631502543086,13,791
2110,6979,6979,Genpact Headstrong Capital Markets,12.9224362,77.68068740000002,Offices,"Junnasandra, Bengaluru",7.916795101975859,1.2440889472751067,15,920
2111,6980,6980,SAP India Pvt. Ltd.,12.9197868,77.6849156,Offices,"Junnasandra, Bengaluru",8.353499639230888,1.0416953600817427,15,879
2112,6981,6981,Fincare Small Finance Bank,12.9143503,77.67731009999999,Offices,"Junnasandra, Bengaluru",7.521284414336198,0.5242647198228059,3,188
2113,6983,6983,Keerthi Regalia,12.9101459,77.6845514,Offices,"Junnasandra, Bengaluru",8.32968865496,0.4086787046976729,4,239
2114,6984,6984,PowerSchool India Pvt. Ltd,12.9295688,77.69087950000002,Offices,"Junnasandra, Bengaluru",9.114238770911896,2.303410905862966,16,932
